id_motorista,nome_completo,cpf,registro_cnh,categoria,data_emissao,data_vencimento,snapshot_date
503,Carlos Alves,853.610.564-67,973330291,C,2010-01-30,2020-01-28,2026-04-20 20:49:12.756946
504,Maria Rodrigues,266.534.581-93,314387423,AD,2016-05-21,2026-05-19,2026-04-20 20:49:12.756946
505,Ricardo Oliveira,875.205.884-77,749824327,A,2015-01-26,2025-01-23,2026-04-20 20:49:12.756946
506,Beatriz Silva,390.479.771-80,379058504,AE,2014-12-13,2024-12-10,2026-04-20 20:49:12.756946
507,Paulo Alves,664.271.508-14,880891871,A,2011-09-26,2021-09-23,2026-04-20 20:49:12.756946
508,Paulo Alves,876.187.996-54,429543290,C,2016-01-09,2026-01-06,2026-04-20 20:49:12.756946
509,Carlos Gomes,931.267.770-69,541447971,AC,2012-07-02,2022-06-30,2026-04-20 20:49:12.756946
510,Ricardo Pereira,933.717.763-55,814112096,E,2015-07-02,2025-06-29,2026-04-20 20:49:12.756946
511,Beatriz Oliveira,633.469.949-50,844767473,AC,2020-01-11,2030-01-08,2026-04-20 20:49:12.756946
512,Joao Lima,236.959.788-13,814554851,D,2020-05-28,2030-05-26,2026-04-20 20:49:12.756946
513,Beatriz Oliveira,804.971.986-59,489360665,AB,2017-07-24,2027-07-22,2026-04-20 20:49:12.756946
514,Jose Santos,911.847.319-22,906880141,AE,2021-02-28,2031-02-26,2026-04-20 20:49:12.756946
515,Ana Rodrigues,131.308.581-66,709962478,B,2021-04-17,2031-04-15,2026-04-20 20:49:12.756946
516,Paulo Oliveira,951.263.581-72,769619028,C,2010-02-16,2020-02-14,2026-04-20 20:49:12.756946
517,Adriana Gomes,767.150.509-10,703448972,D,2011-12-09,2021-12-06,2026-04-20 20:49:12.756946
518,Ricardo Oliveira,946.482.585-67,250693344,AC,2017-06-22,2027-06-20,2026-04-20 20:49:12.756946
519,Carlos Silva,790.272.885-60,227760599,D,2022-02-23,2032-02-21,2026-04-20 20:49:12.756946
520,Carlos Rodrigues,363.900.889-52,304079124,AC,2022-07-28,2032-07-25,2026-04-20 20:49:12.756946
521,Fernanda Lima,480.296.879-22,933653912,E,2019-03-01,2029-02-26,2026-04-20 20:49:12.756946
522,Maria Ferreira,139.434.931-77,327715793,AE,2012-05-12,2022-05-10,2026-04-20 20:49:12.756946
523,Beatriz Silva,576.479.489-16,753314626,AE,2021-07-10,2031-07-08,2026-04-20 20:49:12.756946
524,Joao Lima,397.117.587-29,503343884,AD,2010-10-10,2020-10-07,2026-04-20 20:49:12.756946
525,Paulo Rodrigues,521.160.707-94,296493813,E,2015-03-20,2025-03-17,2026-04-20 20:49:12.756946
526,Beatriz Alves,899.296.619-49,976757563,AC,2023-04-28,2033-04-25,2026-04-20 20:49:12.756946
527,Jose Santos,224.570.473-69,542442395,C,2010-11-04,2020-11-01,2026-04-20 20:49:12.756946
528,Adriana Alves,641.207.527-30,949766939,AE,2011-03-17,2021-03-14,2026-04-20 20:49:12.756946
529,Fernanda Oliveira,655.705.836-82,596193137,AD,2011-09-06,2021-09-03,2026-04-20 20:49:12.756946
530,Adriana Silva,243.966.280-48,283147959,AD,2016-03-24,2026-03-22,2026-04-20 20:49:12.756946
531,Jose Santos,989.312.763-90,338161159,D,2011-08-16,2021-08-13,2026-04-20 20:49:12.756946
532,Joao Rodrigues,952.559.774-64,514009005,E,2017-11-01,2027-10-30,2026-04-20 20:49:12.756946
533,Carlos Lima,750.493.561-83,228535089,D,2019-07-11,2029-07-08,2026-04-20 20:49:12.756946
534,Jose Santos,550.880.712-68,616853083,AC,2015-11-29,2025-11-26,2026-04-20 20:49:12.756946
535,Fernanda Lima,212.554.651-70,438339679,A,2018-09-16,2028-09-13,2026-04-20 20:49:12.756946
536,Jose Rodrigues,822.596.597-48,355740413,E,2013-05-02,2023-04-30,2026-04-20 20:49:12.756946
537,Jose Pereira,670.996.829-93,169195485,AB,2011-08-15,2021-08-12,2026-04-20 20:49:12.756946
538,Joao Alves,980.660.689-79,776332057,AC,2010-12-27,2020-12-24,2026-04-20 20:49:12.756946
539,Fernanda Rodrigues,372.760.948-61,285570557,AE,2010-10-16,2020-10-13,2026-04-20 20:49:12.756946
540,Adriana Ferreira,771.518.941-33,902684452,AD,2018-12-24,2028-12-21,2026-04-20 20:49:12.756946
541,Adriana Santos,792.401.763-16,126379250,E,2015-01-12,2025-01-09,2026-04-20 20:49:12.756946
542,Adriana Oliveira,341.480.522-11,450001324,A,2017-12-10,2027-12-08,2026-04-20 20:49:12.756946
543,Joao Rodrigues,228.623.307-92,970762111,E,2012-09-20,2022-09-18,2026-04-20 20:49:12.756946
544,Carlos Santos,921.213.301-62,796143374,AD,2021-03-18,2031-03-16,2026-04-20 20:49:12.756946
545,Paulo Rodrigues,529.119.430-67,379907366,AB,2017-06-28,2027-06-26,2026-04-20 20:49:12.756946
546,Paulo Oliveira,368.379.858-11,224218520,AE,2011-07-21,2021-07-18,2026-04-20 20:49:12.756946
547,Maria Pereira,568.277.501-76,288248040,AD,2011-02-23,2021-02-20,2026-04-20 20:49:12.756946
548,Beatriz Ferreira,632.419.711-51,523258771,E,2016-08-11,2026-08-09,2026-04-20 20:49:12.756946
549,Joao Ferreira,277.669.304-77,239563497,AC,2018-01-23,2028-01-21,2026-04-20 20:49:12.756946
550,Jose Rodrigues,129.826.238-27,820946791,AD,2020-08-01,2030-07-30,2026-04-20 20:49:12.756946
551,Adriana Ferreira,943.884.286-54,990209793,A,2012-12-27,2022-12-25,2026-04-20 20:49:12.756946
552,Jose Pereira,540.624.738-54,702472409,AB,2012-06-25,2022-06-23,2026-04-20 20:49:12.756946
553,Carlos Silva,348.861.907-14,547110202,C,2021-04-17,2031-04-15,2026-04-20 20:49:12.756946
554,Jose Gomes,980.397.286-90,532819320,E,2014-07-07,2024-07-04,2026-04-20 20:49:12.756946
555,Fernanda Alves,557.714.168-28,917426209,AE,2020-10-15,2030-10-13,2026-04-20 20:49:12.756946
556,Adriana Souza,839.811.805-40,127474110,A,2015-06-24,2025-06-21,2026-04-20 20:49:12.756946
557,Jose Pereira,433.711.405-90,142872360,AE,2015-02-19,2025-02-16,2026-04-20 20:49:12.756946
558,Fernanda Silva,779.115.478-33,289877626,E,2020-09-22,2030-09-20,2026-04-20 20:49:12.756946
559,Jose Santos,389.842.399-86,164906679,E,2010-02-28,2020-02-26,2026-04-20 20:49:12.756946
560,Fernanda Souza,236.662.134-26,249402195,B,2018-12-10,2028-12-07,2026-04-20 20:49:12.756946
561,Beatriz Ferreira,596.833.811-97,919994385,B,2010-09-11,2020-09-08,2026-04-20 20:49:12.756946
562,Maria Silva,958.706.887-88,171088872,C,2021-05-16,2031-05-14,2026-04-20 20:49:12.756946
563,Ricardo Santos,801.421.720-11,268137726,AB,2012-12-07,2022-12-05,2026-04-20 20:49:12.756946
564,Fernanda Ferreira,690.315.678-38,113364781,AD,2012-06-17,2022-06-15,2026-04-20 20:49:12.756946
565,Ana Pereira,564.150.804-86,943021988,AC,2016-07-14,2026-07-12,2026-04-20 20:49:12.756946
566,Carlos Rodrigues,651.307.131-89,503491521,AD,2011-12-17,2021-12-14,2026-04-20 20:49:12.756946
567,Adriana Rodrigues,553.451.568-19,692237661,C,2012-10-18,2022-10-16,2026-04-20 20:49:12.756946
568,Beatriz Oliveira,169.525.899-10,199770873,D,2022-08-02,2032-07-30,2026-04-20 20:49:12.756946
569,Jose Santos,981.866.227-55,115724680,AB,2014-04-18,2024-04-15,2026-04-20 20:49:12.756946
570,Joao Lima,468.987.115-25,630328498,B,2013-02-24,2023-02-22,2026-04-20 20:49:12.756946
571,Adriana Lima,717.802.296-47,953653763,AC,2015-04-06,2025-04-03,2026-04-20 20:49:12.756946
572,Beatriz Pereira,869.730.951-98,255647369,B,2023-03-31,2033-03-28,2026-04-20 20:49:12.756946
573,Maria Gomes,925.694.326-79,157113512,AE,2020-10-25,2030-10-23,2026-04-20 20:49:12.756946
574,Joao Santos,433.548.220-75,457797515,E,2019-11-22,2029-11-19,2026-04-20 20:49:12.756946
575,Carlos Pereira,313.100.497-84,829002453,C,2018-03-11,2028-03-08,2026-04-20 20:49:12.756946
576,Fernanda Pereira,249.587.355-32,822658223,AB,2018-11-03,2028-10-31,2026-04-20 20:49:12.756946
577,Jose Ferreira,292.514.941-10,522759316,D,2010-12-26,2020-12-23,2026-04-20 20:49:12.756946
578,Ana Lima,790.772.770-48,122896106,B,2020-01-21,2030-01-18,2026-04-20 20:49:12.756946
579,Jose Lima,817.473.709-26,837684078,AC,2020-09-27,2030-09-25,2026-04-20 20:49:12.756946
580,Paulo Oliveira,935.941.736-49,110203611,C,2023-07-15,2033-07-12,2026-04-20 20:49:12.756946
581,Adriana Pereira,130.661.274-23,547215346,B,2012-11-02,2022-10-31,2026-04-20 20:49:12.756946
582,Maria Oliveira,746.373.922-85,427871134,A,2017-11-21,2027-11-19,2026-04-20 20:49:12.756946
583,Beatriz Pereira,370.120.927-49,295201564,D,2018-01-22,2028-01-20,2026-04-20 20:49:12.756946
584,Ricardo Ferreira,825.748.386-24,169801236,AE,2021-09-25,2031-09-23,2026-04-20 20:49:12.756946
585,Fernanda Souza,117.620.771-74,905828806,AB,2023-06-23,2033-06-20,2026-04-20 20:49:12.756946
586,Maria Silva,622.617.282-69,173595263,A,2019-07-09,2029-07-06,2026-04-20 20:49:12.756946
587,Carlos Silva,391.744.781-15,428127701,AD,2021-01-19,2031-01-17,2026-04-20 20:49:12.756946
588,Jose Oliveira,567.440.685-55,211498354,AC,2011-07-25,2021-07-22,2026-04-20 20:49:12.756946
589,Ricardo Alves,656.178.144-50,497224401,C,2015-09-13,2025-09-10,2026-04-20 20:49:12.756946
590,Beatriz Ferreira,659.109.106-90,189668807,C,2010-04-16,2020-04-13,2026-04-20 20:49:12.756946
591,Ricardo Pereira,410.270.613-78,233557028,AC,2019-05-16,2029-05-13,2026-04-20 20:49:12.756946
592,Adriana Lima,326.519.318-59,520624760,AC,2021-05-18,2031-05-16,2026-04-20 20:49:12.756946
593,Adriana Rodrigues,618.104.275-35,965709624,B,2018-06-17,2028-06-14,2026-04-20 20:49:12.757458
594,Ricardo Pereira,475.735.730-26,238282458,C,2017-08-05,2027-08-03,2026-04-20 20:49:12.757458
595,Ana Souza,763.393.317-13,259534830,D,2023-08-30,2033-08-27,2026-04-20 20:49:12.757458
596,Adriana Silva,149.511.183-69,562327358,A,2015-01-15,2025-01-12,2026-04-20 20:49:12.757458
597,Carlos Lima,751.786.535-16,673681576,B,2020-01-15,2030-01-12,2026-04-20 20:49:12.757458
598,Beatriz Ferreira,493.187.931-69,630845504,E,2016-07-25,2026-07-23,2026-04-20 20:49:12.757458
599,Joao Oliveira,441.541.459-37,843732119,D,2014-10-11,2024-10-08,2026-04-20 20:49:12.757458
600,Ana Santos,755.616.454-30,529654615,AE,2022-05-14,2032-05-11,2026-04-20 20:49:12.757458
601,Jose Santos,895.532.644-73,390292624,AC,2021-07-08,2031-07-06,2026-04-20 20:49:12.757458
602,Paulo Oliveira,814.907.143-33,132536938,E,2022-10-08,2032-10-05,2026-04-20 20:49:12.757458
603,Beatriz Rodrigues,140.582.462-60,943315086,AB,2018-05-13,2028-05-10,2026-04-20 20:49:12.757458
604,Paulo Ferreira,407.916.186-78,952303068,A,2022-12-06,2032-12-03,2026-04-20 20:49:12.757458
605,Maria Silva,216.478.548-67,284355576,C,2013-09-30,2023-09-28,2026-04-20 20:49:12.757458
606,Maria Ferreira,947.721.671-55,197132704,D,2012-10-13,2022-10-11,2026-04-20 20:49:12.757458
607,Ana Ferreira,348.146.283-15,420223777,D,2010-12-28,2020-12-25,2026-04-20 20:49:12.757458
608,Carlos Pereira,220.700.498-95,906770139,E,2019-01-22,2029-01-19,2026-04-20 20:49:12.757458
609,Fernanda Ferreira,968.988.196-97,216224040,E,2014-07-09,2024-07-06,2026-04-20 20:49:12.757458
610,Ricardo Rodrigues,877.994.859-85,479522573,B,2015-12-20,2025-12-17,2026-04-20 20:49:12.757458
611,Ana Oliveira,344.267.828-94,190824830,A,2016-02-25,2026-02-22,2026-04-20 20:49:12.757458
612,Carlos Rodrigues,869.508.590-32,415471109,D,2022-09-24,2032-09-21,2026-04-20 20:49:12.757458
613,Paulo Ferreira,324.490.805-59,984983068,AB,2016-08-03,2026-08-01,2026-04-20 20:49:12.757458
614,Adriana Gomes,963.470.335-26,407905184,AB,2013-01-04,2023-01-02,2026-04-20 20:49:12.757458
615,Paulo Souza,987.492.419-91,150055630,AC,2014-02-13,2024-02-11,2026-04-20 20:49:12.757458
616,Joao Gomes,668.486.254-53,906909606,B,2010-11-22,2020-11-19,2026-04-20 20:49:12.757458
617,Carlos Pereira,510.940.301-99,818706047,E,2015-10-19,2025-10-16,2026-04-20 20:49:12.757458
618,Ricardo Santos,341.397.733-88,688650804,AC,2018-04-11,2028-04-08,2026-04-20 20:49:12.757458
619,Maria Ferreira,688.491.696-23,424268092,AB,2022-12-23,2032-12-20,2026-04-20 20:49:12.757458
620,Paulo Santos,673.823.969-46,166696427,AC,2018-05-30,2028-05-27,2026-04-20 20:49:12.757458
621,Joao Rodrigues,259.772.604-26,726740712,AC,2017-10-10,2027-10-08,2026-04-20 20:49:12.757458
622,Adriana Rodrigues,990.175.948-47,726547884,AB,2015-08-22,2025-08-19,2026-04-20 20:49:12.757458
623,Jose Ferreira,362.154.166-19,974403941,B,2014-07-05,2024-07-02,2026-04-20 20:49:12.757458
624,Ana Gomes,235.127.246-42,866696261,A,2023-01-02,2032-12-30,2026-04-20 20:49:12.757458
625,Joao Silva,852.682.546-78,913041862,D,2016-05-11,2026-05-09,2026-04-20 20:49:12.757458
626,Carlos Santos,800.925.656-30,848533527,AD,2018-06-23,2028-06-20,2026-04-20 20:49:12.757458
627,Ana Pereira,419.454.652-45,975803942,D,2019-02-17,2029-02-14,2026-04-20 20:49:12.757458
628,Maria Gomes,869.545.344-33,572770793,AD,2016-06-11,2026-06-09,2026-04-20 20:49:12.757458
629,Carlos Santos,953.875.279-14,345475609,AB,2022-05-20,2032-05-17,2026-04-20 20:49:12.757458
630,Beatriz Souza,775.870.743-51,488647515,AD,2010-08-09,2020-08-06,2026-04-20 20:49:12.757458
631,Fernanda Lima,756.147.503-47,527634331,D,2017-04-20,2027-04-18,2026-04-20 20:49:12.757458
632,Paulo Oliveira,380.234.165-87,829728408,AD,2014-11-19,2024-11-16,2026-04-20 20:49:12.757458
633,Ricardo Oliveira,385.954.100-26,978925774,E,2022-07-02,2032-06-29,2026-04-20 20:49:12.757458
634,Beatriz Gomes,931.641.281-35,913918959,AE,2017-02-15,2027-02-13,2026-04-20 20:49:12.757458
635,Joao Rodrigues,438.182.913-93,831883429,D,2022-05-10,2032-05-07,2026-04-20 20:49:12.757458
636,Fernanda Lima,533.559.734-53,587955803,AB,2020-06-29,2030-06-27,2026-04-20 20:49:12.757458
637,Jose Ferreira,668.667.588-62,416010786,AD,2013-04-07,2023-04-05,2026-04-20 20:49:12.757458
638,Ana Souza,725.198.426-58,770203814,E,2015-12-02,2025-11-29,2026-04-20 20:49:12.757458
639,Ricardo Gomes,702.605.172-80,980982037,AD,2012-09-04,2022-09-02,2026-04-20 20:49:12.757458
640,Ana Silva,896.208.886-56,653054296,E,2010-02-11,2020-02-09,2026-04-20 20:49:12.757458
641,Adriana Oliveira,448.599.293-61,211188830,AE,2017-06-27,2027-06-25,2026-04-20 20:49:12.757458
642,Jose Oliveira,418.458.744-55,862572892,AE,2011-06-12,2021-06-09,2026-04-20 20:49:12.757458
643,Adriana Gomes,982.406.343-58,355543518,D,2015-01-11,2025-01-08,2026-04-20 20:49:12.757458
644,Joao Alves,695.769.933-21,280115405,A,2020-10-28,2030-10-26,2026-04-20 20:49:12.757458
645,Jose Lima,599.624.660-45,664368923,B,2017-12-28,2027-12-26,2026-04-20 20:49:12.757458
646,Ricardo Gomes,715.273.333-11,122803278,AD,2016-02-23,2026-02-20,2026-04-20 20:49:12.757458
647,Maria Oliveira,723.737.831-26,721055242,A,2016-12-13,2026-12-11,2026-04-20 20:49:12.757458
648,Beatriz Ferreira,529.155.916-91,292979984,AC,2018-03-16,2028-03-13,2026-04-20 20:49:12.757458
649,Jose Oliveira,744.826.315-63,871270232,D,2014-03-21,2024-03-18,2026-04-20 20:49:12.757458
650,Beatriz Lima,348.221.646-98,525377862,AB,2010-02-19,2020-02-17,2026-04-20 20:49:12.757458
651,Ricardo Gomes,951.323.872-98,454715482,AD,2020-11-29,2030-11-27,2026-04-20 20:49:12.757458
652,Fernanda Gomes,620.792.154-29,528150877,AE,2018-12-05,2028-12-02,2026-04-20 20:49:12.757458
653,Ricardo Rodrigues,869.255.538-38,611552083,D,2010-05-10,2020-05-07,2026-04-20 20:49:12.757458
654,Beatriz Oliveira,389.724.797-65,661258644,A,2020-09-26,2030-09-24,2026-04-20 20:49:12.757458
655,Beatriz Silva,358.454.156-44,720804051,A,2017-08-19,2027-08-17,2026-04-20 20:49:12.757458
656,Maria Rodrigues,891.820.289-96,513540569,AC,2020-05-26,2030-05-24,2026-04-20 20:49:12.757458
657,Beatriz Souza,859.396.677-20,124940462,AC,2020-03-31,2030-03-29,2026-04-20 20:49:12.757458
658,Adriana Silva,582.151.843-85,352776849,AB,2013-01-08,2023-01-06,2026-04-20 20:49:12.757458
659,Joao Pereira,130.359.390-64,183225063,E,2020-11-04,2030-11-02,2026-04-20 20:49:12.757458
660,Beatriz Santos,575.823.937-63,570642742,E,2013-03-06,2023-03-04,2026-04-20 20:49:12.757458
661,Jose Pereira,801.757.489-12,657642135,AC,2019-01-28,2029-01-25,2026-04-20 20:49:12.757458
662,Beatriz Alves,962.719.551-99,679764050,D,2011-01-26,2021-01-23,2026-04-20 20:49:12.757458
663,Ricardo Gomes,100.748.159-12,559376849,AB,2020-02-23,2030-02-20,2026-04-20 20:49:12.757458
664,Paulo Ferreira,210.238.328-71,134657725,D,2010-02-06,2020-02-04,2026-04-20 20:49:12.757458
665,Carlos Rodrigues,912.146.314-52,118303543,E,2017-07-06,2027-07-04,2026-04-20 20:49:12.757458
666,Adriana Alves,116.931.223-95,940944233,D,2013-03-28,2023-03-26,2026-04-20 20:49:12.757458
667,Beatriz Souza,601.385.619-39,806138292,C,2014-09-16,2024-09-13,2026-04-20 20:49:12.757458
668,Beatriz Ferreira,613.788.651-29,675380050,AC,2021-03-03,2031-03-01,2026-04-20 20:49:12.757458
669,Paulo Ferreira,786.508.305-15,982517914,AD,2012-11-30,2022-11-28,2026-04-20 20:49:12.757458
670,Jose Silva,347.764.505-52,224613368,AC,2023-05-24,2033-05-21,2026-04-20 20:49:12.757458
671,Ricardo Pereira,349.276.593-70,125783982,B,2016-09-14,2026-09-12,2026-04-20 20:49:12.757458
672,Ricardo Pereira,605.345.515-62,551635389,A,2022-06-20,2032-06-17,2026-04-20 20:49:12.757458
673,Paulo Silva,977.909.378-66,284898217,AB,2014-03-14,2024-03-11,2026-04-20 20:49:12.757458
674,Joao Rodrigues,631.235.292-97,375260199,A,2013-02-05,2023-02-03,2026-04-20 20:49:12.757458
675,Fernanda Gomes,446.825.765-63,958550661,E,2021-02-07,2031-02-05,2026-04-20 20:49:12.757458
676,Beatriz Souza,453.629.754-91,311141667,D,2019-12-05,2029-12-02,2026-04-20 20:49:12.757458
677,Ana Santos,275.237.562-89,491855892,E,2011-04-15,2021-04-12,2026-04-20 20:49:12.757458
678,Ricardo Silva,507.557.925-59,130585259,B,2018-06-04,2028-06-01,2026-04-20 20:49:12.757458
679,Beatriz Ferreira,937.420.347-10,590358324,B,2017-03-13,2027-03-11,2026-04-20 20:49:12.757458
680,Jose Oliveira,238.372.979-32,650839711,A,2019-07-17,2029-07-14,2026-04-20 20:49:12.757458
681,Ricardo Silva,533.682.977-98,341226967,D,2017-12-29,2027-12-27,2026-04-20 20:49:12.757458
682,Beatriz Silva,192.929.670-89,545824923,AD,2015-10-01,2025-09-28,2026-04-20 20:49:12.757458
683,Adriana Alves,110.388.359-58,900177675,B,2010-04-15,2020-04-12,2026-04-20 20:49:12.757458
684,Carlos Oliveira,672.487.529-19,817918379,AC,2017-07-24,2027-07-22,2026-04-20 20:49:12.757458
685,Joao Santos,187.222.261-90,879171484,AB,2017-11-21,2027-11-19,2026-04-20 20:49:12.757458
686,Carlos Silva,715.336.428-11,129962637,B,2018-10-07,2028-10-04,2026-04-20 20:49:12.757458
687,Fernanda Alves,622.832.335-40,281845248,B,2020-07-30,2030-07-28,2026-04-20 20:49:12.757458
688,Maria Silva,670.789.676-38,151204627,AB,2012-07-03,2022-07-01,2026-04-20 20:49:12.757458
689,Fernanda Oliveira,728.730.866-36,403226861,E,2022-11-20,2032-11-17,2026-04-20 20:49:12.757458
690,Joao Rodrigues,800.901.966-11,862279969,AB,2017-06-28,2027-06-26,2026-04-20 20:49:12.757458
691,Maria Pereira,357.443.800-72,601309580,AE,2021-05-10,2031-05-08,2026-04-20 20:49:12.757458
692,Ana Pereira,635.887.477-50,975972287,AB,2022-09-29,2032-09-26,2026-04-20 20:49:12.757458
693,Maria Gomes,106.543.583-26,961936479,AE,2018-10-28,2028-10-25,2026-04-20 20:49:12.757968
694,Ricardo Souza,309.290.816-26,991466145,AD,2021-02-19,2031-02-17,2026-04-20 20:49:12.757968
695,Carlos Lima,716.866.223-44,693939828,D,2015-11-07,2025-11-04,2026-04-20 20:49:12.757968
696,Carlos Silva,760.936.248-16,406321457,AC,2016-02-03,2026-01-31,2026-04-20 20:49:12.757968
697,Adriana Silva,124.802.894-37,868322530,B,2014-02-10,2024-02-08,2026-04-20 20:49:12.757968
698,Joao Alves,373.866.642-79,288069850,A,2020-02-16,2030-02-13,2026-04-20 20:49:12.757968
699,Jose Pereira,254.950.670-22,788197714,AC,2012-02-10,2022-02-07,2026-04-20 20:49:12.757968
700,Joao Silva,193.993.918-43,130616310,C,2017-07-03,2027-07-01,2026-04-20 20:49:12.757968
701,Beatriz Gomes,559.786.489-97,451557211,D,2015-11-03,2025-10-31,2026-04-20 20:49:12.757968
702,Paulo Pereira,418.615.951-93,565820694,E,2011-02-15,2021-02-12,2026-04-20 20:49:12.757968
703,Jose Ferreira,254.637.536-74,742973513,B,2022-02-21,2032-02-19,2026-04-20 20:49:12.757968
704,Paulo Rodrigues,801.463.420-63,266310990,C,2018-04-27,2028-04-24,2026-04-20 20:49:12.757968
705,Jose Souza,804.418.761-70,714671308,B,2020-04-19,2030-04-17,2026-04-20 20:49:12.757968
706,Adriana Rodrigues,595.503.532-50,945589337,AB,2010-09-02,2020-08-30,2026-04-20 20:49:12.757968
707,Paulo Souza,158.608.446-21,985984132,A,2014-05-29,2024-05-26,2026-04-20 20:49:12.757968
708,Beatriz Souza,119.165.566-32,548990338,B,2016-08-04,2026-08-02,2026-04-20 20:49:12.757968
709,Fernanda Lima,796.312.549-11,266201520,E,2020-04-09,2030-04-07,2026-04-20 20:49:12.757968
710,Ricardo Gomes,189.379.127-12,550919652,AC,2016-08-13,2026-08-11,2026-04-20 20:49:12.757968
711,Joao Silva,654.807.752-84,811629512,D,2015-10-19,2025-10-16,2026-04-20 20:49:12.757968
712,Fernanda Santos,625.777.640-88,289679441,E,2010-05-16,2020-05-13,2026-04-20 20:49:12.757968
713,Ana Gomes,328.184.222-86,836739376,E,2015-06-02,2025-05-30,2026-04-20 20:49:12.757968
714,Fernanda Souza,513.587.400-42,220252996,D,2018-10-01,2028-09-28,2026-04-20 20:49:12.757968
715,Jose Oliveira,776.489.385-52,324821188,AD,2021-01-01,2030-12-30,2026-04-20 20:49:12.757968
716,Fernanda Santos,747.715.605-86,514944884,A,2011-06-22,2021-06-19,2026-04-20 20:49:12.757968
717,Joao Oliveira,604.771.494-91,131556534,D,2023-05-16,2033-05-13,2026-04-20 20:49:12.757968
718,Adriana Alves,412.820.230-24,145869619,D,2021-09-27,2031-09-25,2026-04-20 20:49:12.757968
719,Paulo Lima,558.140.886-25,650419763,AB,2012-05-08,2022-05-06,2026-04-20 20:49:12.757968
720,Jose Souza,117.761.229-60,942281700,C,2016-08-13,2026-08-11,2026-04-20 20:49:12.757968
721,Jose Oliveira,471.873.330-31,452576579,C,2011-07-05,2021-07-02,2026-04-20 20:49:12.757968
722,Ana Lima,295.421.765-64,356915877,D,2010-06-14,2020-06-11,2026-04-20 20:49:12.757968
723,Adriana Santos,111.664.828-97,872197697,D,2016-02-03,2026-01-31,2026-04-20 20:49:12.757968
724,Adriana Ferreira,732.222.233-54,206852780,B,2010-07-19,2020-07-16,2026-04-20 20:49:12.757968
725,Paulo Silva,614.931.155-23,993381880,B,2010-04-07,2020-04-04,2026-04-20 20:49:12.757968
726,Maria Souza,180.791.709-48,837939941,AC,2017-09-20,2027-09-18,2026-04-20 20:49:12.757968
727,Ricardo Alves,392.615.146-31,447244616,AB,2013-02-01,2023-01-30,2026-04-20 20:49:12.757968
728,Carlos Rodrigues,920.497.658-58,424261308,AD,2013-04-24,2023-04-22,2026-04-20 20:49:12.757968
729,Ricardo Rodrigues,192.385.118-33,982383123,E,2015-08-30,2025-08-27,2026-04-20 20:49:12.757968
730,Adriana Souza,796.563.802-44,415703615,AC,2010-03-15,2020-03-12,2026-04-20 20:49:12.757968
731,Ana Lima,873.900.693-18,121995980,AE,2022-07-21,2032-07-18,2026-04-20 20:49:12.757968
732,Beatriz Lima,857.511.789-24,586601994,AD,2014-01-03,2024-01-01,2026-04-20 20:49:12.757968
733,Beatriz Oliveira,647.977.459-61,165668145,B,2010-07-20,2020-07-17,2026-04-20 20:49:12.757968
734,Ana Oliveira,112.517.586-52,889088526,AC,2016-07-31,2026-07-29,2026-04-20 20:49:12.757968
735,Jose Ferreira,165.456.377-37,975827757,AB,2015-11-17,2025-11-14,2026-04-20 20:49:12.757968
736,Ricardo Alves,964.387.392-57,840476290,B,2020-11-05,2030-11-03,2026-04-20 20:49:12.757968
737,Paulo Ferreira,588.980.499-70,234583977,AB,2017-12-31,2027-12-29,2026-04-20 20:49:12.757968
738,Fernanda Alves,994.884.685-74,727520302,C,2012-03-31,2022-03-29,2026-04-20 20:49:12.757968
739,Maria Ferreira,184.573.222-52,374097395,AE,2023-04-04,2033-04-01,2026-04-20 20:49:12.757968
740,Joao Lima,165.987.148-72,696430074,AB,2017-10-29,2027-10-27,2026-04-20 20:49:12.757968
741,Joao Gomes,132.949.506-93,449679029,C,2020-08-16,2030-08-14,2026-04-20 20:49:12.757968
742,Ana Oliveira,423.185.488-71,675497874,D,2022-03-13,2032-03-10,2026-04-20 20:49:12.757968
743,Paulo Rodrigues,362.615.762-79,824719535,C,2020-05-20,2030-05-18,2026-04-20 20:49:12.757968
744,Beatriz Oliveira,422.987.156-77,308842542,AB,2022-03-24,2032-03-21,2026-04-20 20:49:12.757968
745,Maria Gomes,393.634.601-54,927734432,AC,2013-01-13,2023-01-11,2026-04-20 20:49:12.757968
746,Fernanda Oliveira,412.859.667-52,874982447,E,2012-07-22,2022-07-20,2026-04-20 20:49:12.757968
747,Jose Pereira,780.446.145-10,792150163,E,2018-03-27,2028-03-24,2026-04-20 20:49:12.757968
748,Adriana Lima,337.884.466-19,116528619,AC,2016-01-27,2026-01-24,2026-04-20 20:49:12.757968
749,Fernanda Oliveira,712.373.289-62,484123174,AB,2017-09-05,2027-09-03,2026-04-20 20:49:12.757968
750,Jose Ferreira,470.577.468-94,377188913,AE,2015-03-29,2025-03-26,2026-04-20 20:49:12.757968
751,Joao Pereira,886.334.898-36,146055368,AB,2010-11-21,2020-11-18,2026-04-20 20:49:12.757968
752,Ana Lima,633.586.165-32,600361011,E,2023-05-19,2033-05-16,2026-04-20 20:49:12.757968
753,Joao Pereira,986.434.768-54,755774538,AE,2013-12-02,2023-11-30,2026-04-20 20:49:12.757968
