id_motorista,nome_completo,cpf,registro_cnh,categoria,data_emissao,data_vencimento,snapshot_date
504,Maria Oliveira,162.626.885-81,253902573,AB,2020-02-07,2030-02-04,2026-04-22 21:46:34.564529
505,Beatriz Rodrigues,368.534.852-80,609479824,AE,2016-07-15,2026-07-13,2026-04-22 21:46:34.564533
506,Fernanda Silva,223.830.538-63,235210922,AE,2010-12-21,2020-12-18,2026-04-22 21:46:34.564537
507,Maria Pereira,259.467.507-76,197035466,B,2014-07-28,2024-07-25,2026-04-22 21:46:34.564540
508,Fernanda Lima,123.378.670-93,810675205,AD,2021-01-05,2031-01-03,2026-04-22 21:46:34.564544
509,Beatriz Pereira,431.969.563-85,720734797,C,2017-09-18,2027-09-16,2026-04-22 21:46:34.564548
510,Maria Silva,309.138.436-29,841422221,A,2011-09-16,2021-09-13,2026-04-22 21:46:34.564554
511,Ricardo Alves,339.286.722-72,999866013,AC,2013-02-21,2023-02-19,2026-04-22 21:46:34.564558
512,Jose Lima,658.781.877-44,902821569,AE,2016-04-12,2026-04-10,2026-04-22 21:46:34.564561
513,Ana Pereira,573.199.573-61,979210262,AC,2013-08-30,2023-08-28,2026-04-22 21:46:34.564567
514,Ana Silva,184.548.327-51,705306002,C,2022-05-20,2032-05-17,2026-04-22 21:46:34.564571
515,Paulo Gomes,770.632.257-23,807879158,E,2010-09-30,2020-09-27,2026-04-22 21:46:34.564575
516,Beatriz Alves,343.920.312-18,808793420,B,2012-08-07,2022-08-05,2026-04-22 21:46:34.564578
517,Joao Gomes,961.483.845-60,871402165,C,2018-04-13,2028-04-10,2026-04-22 21:46:34.564582
518,Beatriz Silva,751.149.951-64,705946846,AC,2020-12-03,2030-12-01,2026-04-22 21:46:34.564586
519,Maria Silva,427.118.357-95,551781013,C,2017-03-21,2027-03-19,2026-04-22 21:46:34.564589
520,Paulo Alves,581.858.126-23,729534652,AE,2022-09-19,2032-09-16,2026-04-22 21:46:34.564593
521,Ana Souza,146.815.785-93,991521767,C,2012-04-12,2022-04-10,2026-04-22 21:46:34.564597
522,Ana Alves,886.908.730-66,850179461,C,2023-07-31,2033-07-28,2026-04-22 21:46:34.564601
523,Carlos Oliveira,171.885.592-12,540210274,AE,2011-10-28,2021-10-25,2026-04-22 21:46:34.564604
524,Jose Gomes,249.554.433-51,248396472,B,2014-01-08,2024-01-06,2026-04-22 21:46:34.564608
525,Joao Silva,284.151.533-79,345921975,AE,2019-08-07,2029-08-04,2026-04-22 21:46:34.564612
526,Fernanda Pereira,540.976.286-60,682794455,AE,2021-04-19,2031-04-17,2026-04-22 21:46:34.564615
527,Carlos Oliveira,107.685.906-54,733270785,C,2015-09-03,2025-08-31,2026-04-22 21:46:34.564623
528,Fernanda Santos,641.499.225-71,480223651,B,2020-02-25,2030-02-22,2026-04-22 21:46:34.564627
529,Carlos Souza,304.769.771-64,253158824,E,2010-03-24,2020-03-21,2026-04-22 21:46:34.564633
530,Joao Oliveira,221.462.729-12,906059516,A,2016-06-09,2026-06-07,2026-04-22 21:46:34.564636
531,Carlos Gomes,790.737.210-43,621540289,C,2017-07-13,2027-07-11,2026-04-22 21:46:34.564640
532,Ricardo Pereira,184.728.916-42,548320523,E,2023-06-25,2033-06-22,2026-04-22 21:46:34.564644
533,Beatriz Ferreira,623.399.864-10,360942971,AD,2015-01-04,2025-01-01,2026-04-22 21:46:34.564647
534,Joao Ferreira,387.131.382-29,265110744,E,2014-10-31,2024-10-28,2026-04-22 21:46:34.564653
535,Ricardo Alves,181.871.313-16,208330328,E,2020-10-14,2030-10-12,2026-04-22 21:46:34.564657
536,Joao Ferreira,721.613.920-33,805633470,D,2020-02-23,2030-02-20,2026-04-22 21:46:34.564661
537,Joao Ferreira,421.865.244-46,310993613,B,2011-05-14,2021-05-11,2026-04-22 21:46:34.564664
538,Carlos Pereira,580.239.146-72,226810274,AE,2013-03-19,2023-03-17,2026-04-22 21:46:34.564668
539,Fernanda Oliveira,808.508.565-70,844073836,E,2015-02-16,2025-02-13,2026-04-22 21:46:34.564672
540,Adriana Silva,271.141.340-18,415655801,C,2016-08-26,2026-08-24,2026-04-22 21:46:34.564675
541,Joao Silva,630.736.626-48,670524382,A,2012-12-04,2022-12-02,2026-04-22 21:46:34.564679
542,Maria Santos,947.257.454-37,120834361,AC,2018-04-03,2028-03-31,2026-04-22 21:46:34.564682
543,Carlos Alves,822.208.434-35,253501501,A,2019-03-04,2029-03-01,2026-04-22 21:46:34.564686
544,Joao Santos,125.506.120-48,689460198,AB,2017-12-23,2027-12-21,2026-04-22 21:46:34.564690
545,Jose Alves,836.451.849-91,818597623,C,2014-05-22,2024-05-19,2026-04-22 21:46:34.564694
546,Ricardo Oliveira,986.922.485-24,636691579,E,2012-05-01,2022-04-29,2026-04-22 21:46:34.564697
547,Jose Gomes,934.143.131-69,514206333,D,2016-10-06,2026-10-04,2026-04-22 21:46:34.564701
548,Paulo Oliveira,992.575.954-78,144240356,A,2016-08-21,2026-08-19,2026-04-22 21:46:34.564705
549,Adriana Silva,589.284.224-37,996100527,AB,2022-10-17,2032-10-14,2026-04-22 21:46:34.564711
550,Paulo Souza,593.764.858-14,356966112,C,2014-02-28,2024-02-26,2026-04-22 21:46:34.564714
551,Fernanda Rodrigues,816.886.986-88,365735013,AE,2019-02-03,2029-01-31,2026-04-22 21:46:34.564718
552,Beatriz Silva,113.917.270-11,851149361,AD,2019-02-08,2029-02-05,2026-04-22 21:46:34.564721
553,Ricardo Lima,636.598.944-77,698128144,B,2019-04-30,2029-04-27,2026-04-22 21:46:34.564725
554,Ana Ferreira,607.341.918-47,534563373,D,2014-04-06,2024-04-03,2026-04-22 21:46:34.564729
555,Fernanda Pereira,501.621.628-27,565663291,B,2013-11-19,2023-11-17,2026-04-22 21:46:34.564737
556,Joao Gomes,580.708.244-61,176630601,AB,2013-09-21,2023-09-19,2026-04-22 21:46:34.564740
557,Ricardo Pereira,924.567.414-48,478423206,A,2010-07-24,2020-07-21,2026-04-22 21:46:34.564744
558,Beatriz Santos,220.448.791-93,351024349,AB,2018-04-22,2028-04-19,2026-04-22 21:46:34.564748
559,Jose Rodrigues,390.263.857-96,823153291,C,2017-06-25,2027-06-23,2026-04-22 21:46:34.564751
560,Beatriz Santos,776.176.206-71,994534064,AB,2019-01-07,2029-01-04,2026-04-22 21:46:34.564755
561,Joao Santos,189.349.176-83,642369322,AE,2016-02-14,2026-02-11,2026-04-22 21:46:34.564759
562,Carlos Oliveira,114.115.356-66,882358703,A,2017-12-21,2027-12-19,2026-04-22 21:46:34.564762
563,Carlos Alves,103.151.585-92,216613254,AD,2016-06-13,2026-06-11,2026-04-22 21:46:34.564766
564,Ricardo Gomes,239.918.667-30,863793159,AD,2015-07-12,2025-07-09,2026-04-22 21:46:34.564770
565,Joao Lima,245.598.457-90,355866959,AD,2010-07-30,2020-07-27,2026-04-22 21:46:34.564773
566,Beatriz Rodrigues,122.929.421-87,232679920,B,2016-02-10,2026-02-07,2026-04-22 21:46:34.564777
567,Beatriz Silva,481.252.306-97,234489476,A,2011-05-27,2021-05-24,2026-04-22 21:46:34.564780
568,Carlos Souza,197.656.702-64,489143754,E,2015-11-10,2025-11-07,2026-04-22 21:46:34.564786
569,Maria Rodrigues,862.862.469-96,448671813,E,2014-10-17,2024-10-14,2026-04-22 21:46:34.564790
570,Beatriz Santos,920.380.437-99,592166300,AE,2014-06-28,2024-06-25,2026-04-22 21:46:34.564793
571,Fernanda Santos,936.292.294-92,446495401,AC,2015-08-20,2025-08-17,2026-04-22 21:46:34.564797
572,Ana Rodrigues,947.616.945-39,867582140,E,2021-06-28,2031-06-26,2026-04-22 21:46:34.564800
573,Joao Lima,650.488.807-97,436915143,B,2014-01-19,2024-01-17,2026-04-22 21:46:34.564804
574,Fernanda Oliveira,376.649.400-75,297517848,C,2017-10-06,2027-10-04,2026-04-22 21:46:34.564808
575,Ricardo Alves,228.409.787-67,777179440,AE,2014-09-25,2024-09-22,2026-04-22 21:46:34.564811
576,Jose Alves,485.567.819-66,237254993,AC,2011-02-07,2021-02-04,2026-04-22 21:46:34.564817
577,Maria Santos,415.728.124-99,675113640,A,2020-05-21,2030-05-19,2026-04-22 21:46:34.564821
578,Fernanda Souza,503.998.504-22,630420868,AB,2022-12-09,2032-12-06,2026-04-22 21:46:34.564824
579,Joao Silva,927.268.790-94,818857074,D,2017-02-16,2027-02-14,2026-04-22 21:46:34.564828
580,Beatriz Alves,746.350.857-93,115941942,C,2020-10-23,2030-10-21,2026-04-22 21:46:34.564831
581,Maria Rodrigues,397.470.742-43,237318917,E,2017-07-04,2027-07-02,2026-04-22 21:46:34.564835
582,Fernanda Santos,156.218.303-79,838145541,E,2014-11-12,2024-11-09,2026-04-22 21:46:34.564838
583,Maria Oliveira,474.301.121-78,556388977,AD,2012-03-30,2022-03-28,2026-04-22 21:46:34.564844
584,Ricardo Alves,238.823.153-93,582376812,C,2018-07-26,2028-07-23,2026-04-22 21:46:34.564848
585,Carlos Souza,140.714.395-55,766531893,AC,2018-12-19,2028-12-16,2026-04-22 21:46:34.564851
586,Ricardo Souza,423.919.810-90,670014929,AD,2015-12-25,2025-12-22,2026-04-22 21:46:34.564855
587,Jose Rodrigues,511.192.155-93,166064761,C,2020-01-09,2030-01-06,2026-04-22 21:46:34.564859
588,Maria Gomes,265.305.627-49,119310460,A,2021-05-17,2031-05-15,2026-04-22 21:46:34.564864
589,Adriana Santos,487.525.105-14,756157164,AB,2010-11-20,2020-11-17,2026-04-22 21:46:34.564868
590,Paulo Santos,155.746.163-36,959624347,B,2013-05-30,2023-05-28,2026-04-22 21:46:34.564872
591,Paulo Alves,851.186.830-77,185441127,AE,2018-04-17,2028-04-14,2026-04-22 21:46:34.564879
592,Ricardo Ferreira,438.697.295-38,555132189,C,2014-12-24,2024-12-21,2026-04-22 21:46:34.564883
593,Carlos Rodrigues,732.503.397-11,626299872,AE,2017-01-27,2027-01-25,2026-04-22 21:46:34.564886
594,Adriana Lima,342.876.923-41,219860134,AC,2012-05-17,2022-05-15,2026-04-22 21:46:34.564890
595,Maria Rodrigues,536.173.177-15,870145364,E,2013-01-19,2023-01-17,2026-04-22 21:46:34.564894
596,Beatriz Santos,896.427.202-57,787124980,AD,2014-04-29,2024-04-26,2026-04-22 21:46:34.564897
597,Beatriz Souza,563.426.975-79,132496615,B,2013-10-24,2023-10-22,2026-04-22 21:46:34.564901
598,Joao Pereira,408.874.156-45,122013070,B,2020-08-14,2030-08-12,2026-04-22 21:46:34.564907
599,Paulo Ferreira,306.573.695-35,278216288,AC,2022-02-10,2032-02-08,2026-04-22 21:46:34.564910
600,Ana Alves,417.654.872-60,361008909,E,2022-11-03,2032-10-31,2026-04-22 21:46:34.564914
601,Joao Santos,565.228.180-42,231158190,B,2012-02-01,2022-01-29,2026-04-22 21:46:34.564918
602,Carlos Alves,163.187.437-73,693740252,AD,2012-06-26,2022-06-24,2026-04-22 21:46:34.564921
603,Ana Gomes,262.262.903-16,596744434,AB,2021-03-27,2031-03-25,2026-04-22 21:46:34.564925
604,Beatriz Rodrigues,583.622.302-22,312114138,D,2010-08-29,2020-08-26,2026-04-22 21:46:34.564929
605,Ricardo Lima,503.971.912-74,345528525,AC,2021-11-16,2031-11-14,2026-04-22 21:46:34.564933
606,Carlos Ferreira,773.689.664-89,834443567,AB,2010-03-18,2020-03-15,2026-04-22 21:46:34.564936
607,Carlos Alves,830.775.383-73,260637802,AD,2015-10-26,2025-10-23,2026-04-22 21:46:34.564942
608,Carlos Gomes,291.631.519-77,124739107,C,2015-03-12,2025-03-09,2026-04-22 21:46:34.564946
609,Carlos Pereira,257.338.129-30,930778134,AC,2022-05-09,2032-05-06,2026-04-22 21:46:34.564950
610,Paulo Lima,339.600.615-25,208904331,AB,2010-08-01,2020-07-29,2026-04-22 21:46:34.564953
611,Beatriz Rodrigues,368.114.338-36,849510210,AB,2021-02-16,2031-02-14,2026-04-22 21:46:34.564957
612,Ana Souza,280.593.954-32,218577102,B,2019-01-06,2029-01-03,2026-04-22 21:46:34.564963
613,Ana Gomes,704.557.908-57,235408817,B,2021-12-06,2031-12-04,2026-04-22 21:46:34.564966
614,Ricardo Souza,739.332.716-36,360782382,C,2023-03-04,2033-03-01,2026-04-22 21:46:34.564970
615,Beatriz Alves,541.104.445-39,783906606,AB,2019-03-15,2029-03-12,2026-04-22 21:46:34.564974
616,Ricardo Alves,367.114.992-31,558449942,B,2010-02-14,2020-02-12,2026-04-22 21:46:34.564977
617,Maria Rodrigues,383.524.236-54,710738796,A,2012-04-11,2022-04-09,2026-04-22 21:46:34.564981
618,Fernanda Lima,341.251.223-35,391284740,D,2011-01-19,2021-01-16,2026-04-22 21:46:34.564985
619,Carlos Lima,923.349.341-73,923354948,AD,2016-03-02,2026-02-28,2026-04-22 21:46:34.564991
620,Fernanda Silva,212.613.955-88,424048816,D,2018-11-09,2028-11-06,2026-04-22 21:46:34.564994
621,Adriana Gomes,401.786.836-90,275453059,AD,2012-05-23,2022-05-21,2026-04-22 21:46:34.564998
622,Jose Lima,889.730.698-65,274281745,AB,2017-01-06,2027-01-04,2026-04-22 21:46:34.565002
623,Ricardo Pereira,323.978.635-27,650150603,AD,2013-02-21,2023-02-19,2026-04-22 21:46:34.565005
624,Adriana Silva,819.249.146-80,534214934,AB,2018-11-25,2028-11-22,2026-04-22 21:46:34.565010
625,Carlos Gomes,474.544.547-75,237385277,AC,2012-04-29,2022-04-27,2026-04-22 21:46:34.565017
626,Jose Pereira,249.450.985-98,878845105,AC,2014-05-14,2024-05-11,2026-04-22 21:46:34.565022
627,Joao Alves,230.800.571-68,860322986,B,2016-11-11,2026-11-09,2026-04-22 21:46:34.565032
628,Ricardo Lima,668.220.289-76,710571296,A,2021-09-17,2031-09-15,2026-04-22 21:46:34.565039
629,Ana Oliveira,172.809.317-25,272688976,AD,2012-09-06,2022-09-04,2026-04-22 21:46:34.565047
630,Ricardo Santos,963.198.163-94,907080017,A,2012-02-03,2022-01-31,2026-04-22 21:46:34.565054
631,Ana Silva,949.613.475-46,582736294,C,2021-04-11,2031-04-09,2026-04-22 21:46:34.565061
632,Carlos Oliveira,459.450.220-98,319885668,B,2014-07-03,2024-06-30,2026-04-22 21:46:34.565068
633,Fernanda Pereira,522.149.958-58,635620373,AB,2014-07-06,2024-07-03,2026-04-22 21:46:34.565075
634,Ricardo Oliveira,569.843.143-27,100896366,AB,2013-09-14,2023-09-12,2026-04-22 21:46:34.565083
635,Joao Souza,776.284.850-51,878661283,D,2012-10-14,2022-10-12,2026-04-22 21:46:34.565090
636,Ana Rodrigues,477.393.132-40,306238925,AB,2011-04-02,2021-03-30,2026-04-22 21:46:34.565097
637,Ricardo Santos,281.553.416-95,757903130,AE,2012-09-22,2022-09-20,2026-04-22 21:46:34.565104
638,Adriana Ferreira,590.406.902-87,787853573,C,2017-10-24,2027-10-22,2026-04-22 21:46:34.565111
639,Jose Alves,675.987.838-66,156707896,AC,2010-01-02,2019-12-31,2026-04-22 21:46:34.565119
640,Ana Ferreira,340.542.620-92,434858388,D,2020-07-12,2030-07-10,2026-04-22 21:46:34.565134
641,Beatriz Gomes,796.723.713-46,526826132,E,2020-11-20,2030-11-18,2026-04-22 21:46:34.565142
642,Jose Santos,966.677.225-36,805205748,B,2022-03-19,2032-03-16,2026-04-22 21:46:34.565149
643,Paulo Santos,790.832.314-45,857510680,D,2010-11-03,2020-10-31,2026-04-22 21:46:34.565157
644,Adriana Gomes,925.477.687-43,483342646,AD,2022-06-02,2032-05-30,2026-04-22 21:46:34.565165
645,Maria Alves,968.638.182-98,288810957,AC,2010-05-21,2020-05-18,2026-04-22 21:46:34.565172
646,Jose Gomes,968.737.629-25,149593139,B,2019-01-16,2029-01-13,2026-04-22 21:46:34.565183
647,Jose Souza,219.367.803-23,935782097,AE,2021-02-08,2031-02-06,2026-04-22 21:46:34.565190
648,Ana Gomes,912.349.413-71,155106489,AC,2016-04-01,2026-03-30,2026-04-22 21:46:34.565198
649,Adriana Alves,598.604.595-79,578374876,B,2010-09-13,2020-09-10,2026-04-22 21:46:34.565206
650,Fernanda Ferreira,236.625.200-37,190617615,B,2016-12-18,2026-12-16,2026-04-22 21:46:34.565214
651,Jose Rodrigues,372.591.831-32,446453709,D,2011-02-10,2021-02-07,2026-04-22 21:46:34.565222
652,Paulo Rodrigues,937.270.198-19,902271959,B,2017-07-05,2027-07-03,2026-04-22 21:46:34.565229
653,Carlos Alves,849.427.856-42,810818214,AE,2016-08-05,2026-08-03,2026-04-22 21:46:34.565235
654,Joao Rodrigues,876.434.330-67,641059630,A,2023-01-30,2033-01-27,2026-04-22 21:46:34.565243
655,Adriana Alves,832.572.642-67,337817081,AC,2020-03-22,2030-03-20,2026-04-22 21:46:34.565254
656,Adriana Lima,454.208.190-21,877197150,A,2013-05-07,2023-05-05,2026-04-22 21:46:34.565262
657,Ana Silva,964.357.633-27,958918520,A,2012-06-17,2022-06-15,2026-04-22 21:46:34.565269
658,Jose Oliveira,226.751.586-52,660755110,AE,2015-03-09,2025-03-06,2026-04-22 21:46:34.565277
659,Carlos Alves,582.277.335-78,651379867,B,2010-08-20,2020-08-17,2026-04-22 21:46:34.565285
660,Ricardo Alves,322.597.293-52,988972160,B,2013-12-21,2023-12-19,2026-04-22 21:46:34.565293
661,Fernanda Santos,621.815.558-94,205139725,AB,2015-10-14,2025-10-11,2026-04-22 21:46:34.565304
662,Carlos Alves,554.362.974-79,549729162,D,2018-12-06,2028-12-03,2026-04-22 21:46:34.565312
663,Jose Santos,185.254.853-96,463287063,A,2011-05-18,2021-05-15,2026-04-22 21:46:34.565320
664,Ricardo Silva,661.802.209-36,404313567,D,2013-09-06,2023-09-04,2026-04-22 21:46:34.565328
665,Ana Oliveira,894.915.736-13,867071208,AE,2018-06-15,2028-06-12,2026-04-22 21:46:34.565336
666,Maria Ferreira,231.317.345-61,502560436,C,2011-01-16,2021-01-13,2026-04-22 21:46:34.565347
667,Joao Oliveira,401.982.461-93,983779822,AD,2014-08-01,2024-07-29,2026-04-22 21:46:34.565354
668,Ana Silva,588.445.190-46,797618034,B,2010-10-23,2020-10-20,2026-04-22 21:46:34.565364
669,Beatriz Pereira,532.665.862-86,784914920,A,2023-01-19,2033-01-16,2026-04-22 21:46:34.565371
670,Carlos Pereira,653.963.569-74,627955084,A,2017-05-15,2027-05-13,2026-04-22 21:46:34.565377
671,Ricardo Santos,920.240.726-81,881694376,AD,2019-09-18,2029-09-15,2026-04-22 21:46:34.565384
672,Fernanda Silva,130.902.753-41,343285882,AD,2013-10-30,2023-10-28,2026-04-22 21:46:34.565390
673,Maria Souza,707.766.130-41,809806145,A,2014-06-06,2024-06-03,2026-04-22 21:46:34.565397
674,Beatriz Alves,992.192.380-52,797559079,B,2023-06-15,2033-06-12,2026-04-22 21:46:34.565404
675,Maria Silva,719.934.779-45,896367082,D,2010-11-03,2020-10-31,2026-04-22 21:46:34.565411
676,Maria Ferreira,451.282.747-73,148269412,B,2016-05-07,2026-05-05,2026-04-22 21:46:34.565417
677,Beatriz Lima,934.601.352-76,467166441,A,2011-09-19,2021-09-16,2026-04-22 21:46:34.565424
678,Jose Gomes,188.357.440-79,429338029,AC,2022-04-03,2032-03-31,2026-04-22 21:46:34.565431
679,Paulo Ferreira,216.428.973-58,421003011,D,2021-09-09,2031-09-07,2026-04-22 21:46:34.565437
680,Ana Santos,124.708.778-76,661829331,AC,2019-12-17,2029-12-14,2026-04-22 21:46:34.565444
681,Joao Pereira,300.588.985-51,853680806,B,2021-12-02,2031-11-30,2026-04-22 21:46:34.565451
682,Jose Lima,205.190.960-54,816036817,AD,2021-02-13,2031-02-11,2026-04-22 21:46:34.565457
683,Ana Pereira,810.844.719-65,556570332,A,2016-11-14,2026-11-12,2026-04-22 21:46:34.565469
684,Ricardo Santos,763.398.691-32,827583260,AD,2014-08-03,2024-07-31,2026-04-22 21:46:34.565476
685,Ricardo Pereira,934.429.634-55,716087087,B,2012-08-13,2022-08-11,2026-04-22 21:46:34.565487
686,Paulo Ferreira,124.378.240-16,985298881,C,2019-03-30,2029-03-27,2026-04-22 21:46:34.565494
687,Ana Pereira,999.772.510-98,250635017,AD,2019-01-04,2029-01-01,2026-04-22 21:46:34.565533
688,Fernanda Ferreira,561.432.904-57,324546255,A,2012-02-02,2022-01-30,2026-04-22 21:46:34.565543
689,Joao Souza,709.284.404-56,364596960,AB,2013-01-15,2023-01-13,2026-04-22 21:46:34.565551
690,Maria Alves,113.712.382-22,193204583,D,2021-01-20,2031-01-18,2026-04-22 21:46:34.565558
691,Beatriz Rodrigues,252.651.684-61,870202492,D,2018-10-30,2028-10-27,2026-04-22 21:46:34.565566
692,Adriana Pereira,585.362.356-97,475141975,AE,2011-04-07,2021-04-04,2026-04-22 21:46:34.565574
693,Ricardo Pereira,508.144.535-90,838303995,AC,2022-03-06,2032-03-03,2026-04-22 21:46:34.565582
694,Jose Santos,521.309.589-96,132222534,B,2021-07-21,2031-07-19,2026-04-22 21:46:34.565589
695,Ricardo Lima,326.106.489-74,516301781,AE,2015-11-23,2025-11-20,2026-04-22 21:46:34.565597
696,Joao Pereira,772.420.828-63,886706276,A,2011-10-18,2021-10-15,2026-04-22 21:46:34.565604
697,Adriana Pereira,181.558.687-86,760672582,AE,2018-06-09,2028-06-06,2026-04-22 21:46:34.565620
698,Jose Lima,431.856.256-14,673850947,A,2020-11-19,2030-11-17,2026-04-22 21:46:34.565627
699,Ana Ferreira,306.130.179-11,229042716,A,2011-06-19,2021-06-16,2026-04-22 21:46:34.565634
700,Beatriz Gomes,656.600.939-27,522084657,E,2021-12-11,2031-12-09,2026-04-22 21:46:34.565641
701,Fernanda Lima,682.705.424-19,201076130,D,2017-09-05,2027-09-03,2026-04-22 21:46:34.565649
702,Adriana Souza,807.933.519-13,143314975,D,2014-06-19,2024-06-16,2026-04-22 21:46:34.565656
703,Fernanda Pereira,709.253.176-95,970040829,AC,2016-03-24,2026-03-22,2026-04-22 21:46:34.565663
704,Ana Pereira,368.513.292-18,475504848,D,2012-01-18,2022-01-15,2026-04-22 21:46:34.565676
705,Adriana Lima,809.193.554-88,342416081,A,2023-08-18,2033-08-15,2026-04-22 21:46:34.565687
706,Ricardo Ferreira,826.912.944-61,359699003,AD,2015-01-28,2025-01-25,2026-04-22 21:46:34.565696
707,Carlos Alves,266.914.451-96,945100963,D,2010-12-02,2020-11-29,2026-04-22 21:46:34.565703
708,Fernanda Souza,580.436.236-19,132021341,E,2018-02-26,2028-02-24,2026-04-22 21:46:34.565712
709,Ricardo Gomes,126.875.654-88,725455321,B,2018-05-25,2028-05-22,2026-04-22 21:46:34.565725
710,Carlos Ferreira,763.348.339-82,723279175,A,2011-10-19,2021-10-16,2026-04-22 21:46:34.565735
711,Fernanda Alves,491.605.345-69,280993490,C,2019-08-02,2029-07-30,2026-04-22 21:46:34.565743
712,Ana Alves,159.283.437-22,799504814,E,2020-09-03,2030-09-01,2026-04-22 21:46:34.565751
713,Ana Santos,599.921.691-12,858811634,A,2017-10-26,2027-10-24,2026-04-22 21:46:34.565758
714,Jose Souza,441.251.220-26,831553910,AB,2019-10-11,2029-10-08,2026-04-22 21:46:34.565766
715,Carlos Silva,364.498.442-97,888249792,B,2017-12-26,2027-12-24,2026-04-22 21:46:34.565773
716,Maria Pereira,862.277.392-15,910102731,C,2010-08-20,2020-08-17,2026-04-22 21:46:34.565780
717,Jose Ferreira,188.570.195-20,702356643,E,2013-02-17,2023-02-15,2026-04-22 21:46:34.565787
718,Ricardo Alves,213.314.446-71,222532107,AC,2013-11-05,2023-11-03,2026-04-22 21:46:34.565794
719,Beatriz Rodrigues,115.412.595-46,764990923,C,2015-05-31,2025-05-28,2026-04-22 21:46:34.565804
720,Adriana Gomes,546.420.479-48,329032391,E,2012-03-17,2022-03-15,2026-04-22 21:46:34.565811
721,Fernanda Ferreira,939.138.710-87,965727832,C,2018-06-16,2028-06-13,2026-04-22 21:46:34.565819
722,Ricardo Ferreira,357.619.914-33,779252059,B,2011-02-14,2021-02-11,2026-04-22 21:46:34.565826
723,Adriana Pereira,459.516.211-33,608435173,B,2015-11-13,2025-11-10,2026-04-22 21:46:34.565834
724,Adriana Pereira,151.744.814-55,738672380,A,2011-03-23,2021-03-20,2026-04-22 21:46:34.565845
725,Joao Ferreira,533.490.688-49,415423939,A,2015-04-01,2025-03-29,2026-04-22 21:46:34.565857
726,Carlos Santos,730.897.149-96,693385474,C,2016-05-06,2026-05-04,2026-04-22 21:46:34.565864
727,Ana Souza,163.312.582-29,208382092,AB,2013-09-24,2023-09-22,2026-04-22 21:46:34.565871
728,Adriana Alves,524.921.283-23,469840830,E,2021-02-10,2031-02-08,2026-04-22 21:46:34.565878
729,Fernanda Silva,111.965.908-18,869597390,B,2021-06-27,2031-06-25,2026-04-22 21:46:34.565885
730,Jose Santos,970.540.191-39,694913330,C,2022-03-01,2032-02-27,2026-04-22 21:46:34.565893
731,Ana Oliveira,587.979.525-38,820699998,B,2022-05-28,2032-05-25,2026-04-22 21:46:34.565900
732,Jose Ferreira,979.272.694-88,965511598,A,2018-09-23,2028-09-20,2026-04-22 21:46:34.565906
733,Joao Alves,213.383.626-52,129994257,A,2016-09-15,2026-09-13,2026-04-22 21:46:34.565913
734,Paulo Alves,337.279.704-35,582558639,D,2012-11-05,2022-11-03,2026-04-22 21:46:34.565920
735,Jose Santos,886.915.588-35,297480429,AC,2010-04-03,2020-03-31,2026-04-22 21:46:34.565927
736,Adriana Oliveira,213.815.931-74,864022829,C,2016-05-26,2026-05-24,2026-04-22 21:46:34.565934
737,Ricardo Silva,792.966.622-50,264090204,A,2010-06-19,2020-06-16,2026-04-22 21:46:34.565940
738,Fernanda Lima,224.951.658-34,280096163,A,2013-10-13,2023-10-11,2026-04-22 21:46:34.565948
739,Jose Santos,771.485.666-25,961513060,D,2021-05-07,2031-05-05,2026-04-22 21:46:34.565955
740,Beatriz Santos,996.469.190-45,936233235,B,2014-10-26,2024-10-23,2026-04-22 21:46:34.565962
741,Ana Santos,697.982.475-34,399334822,AE,2020-12-29,2030-12-27,2026-04-22 21:46:34.565969
742,Adriana Pereira,750.537.451-40,907833137,AC,2018-12-23,2028-12-20,2026-04-22 21:46:34.565975
743,Beatriz Rodrigues,393.824.265-98,916372074,E,2016-08-21,2026-08-19,2026-04-22 21:46:34.566022
744,Jose Lima,491.862.148-55,669208665,A,2015-12-10,2025-12-07,2026-04-22 21:46:34.566042
745,Maria Gomes,624.834.826-14,491818821,E,2013-10-05,2023-10-03,2026-04-22 21:46:34.566050
746,Ana Souza,236.915.382-74,450035942,AB,2012-11-21,2022-11-19,2026-04-22 21:46:34.566061
747,Ana Alves,568.185.517-72,200752438,AD,2015-11-16,2025-11-13,2026-04-22 21:46:34.566068
748,Jose Pereira,313.682.402-28,464305554,AE,2018-07-07,2028-07-04,2026-04-22 21:46:34.566074
749,Ricardo Alves,316.612.255-31,861663120,B,2012-12-03,2022-12-01,2026-04-22 21:46:34.566081
750,Ana Silva,361.243.465-87,233044907,E,2022-12-27,2032-12-24,2026-04-22 21:46:34.566087
751,Joao Lima,970.983.415-76,647613874,AE,2017-11-17,2027-11-15,2026-04-22 21:46:34.566094
752,Fernanda Pereira,144.188.449-38,366189777,B,2018-05-11,2028-05-08,2026-04-22 21:46:34.566100
753,Carlos Santos,942.955.682-95,886743449,AD,2019-04-25,2029-04-22,2026-04-22 21:46:34.566107
754,Joao Lima,560.673.928-48,952439028,D,2012-04-01,2022-03-30,2026-04-22 21:46:34.566117
755,Adriana Souza,402.605.851-98,967714276,AC,2016-05-01,2026-04-29,2026-04-22 21:46:34.566124
756,Ricardo Silva,579.370.752-96,522832814,AC,2017-12-08,2027-12-06,2026-04-22 21:46:34.566131
